city,year,metric,source_name,source_url,source_file,notes
Nanchang,2022,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Nanchang,2022,gdp_per_capita,City statistical communique,http://tjj.nc.gov.cn/ncstjj/flfg/202304/f5b4817f4737428ebc72ca8ae495214f.shtml,,
Nanchang,2022,gdp_total,City statistical communique,http://tjj.nc.gov.cn/ncstjj/flfg/202304/f5b4817f4737428ebc72ca8ae495214f.shtml,,
Nanchang,2022,high_tech_company_count,江西省科技厅 (interpolation),,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,interpolated from adjacent years with official data
Nanchang,2022,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/204/2022/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Nanchang,2022,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Nanchang,2022,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Nanchang
Nanchang,2022,population,City statistical communique,http://tjj.nc.gov.cn/ncstjj/flfg/202304/f5b4817f4737428ebc72ca8ae495214f.shtml,,
Nanchang,2022,rd_expenditure,2022年江西省科技经费投入统计公报附表2,https://tjj.jiangxi.gov.cn/jxstjj/col/col38773/content/content_1869739946880983040.html,data/raw/jiangxi_2022_keji_gongbao.html,"南昌市一般公共预算科学技术支出39.50亿元(-13.8%,占比4.2%) 表内直接提取; 与2023(37.20,-5.85%)反推自洽"
Nanchang,2022,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Nanchang,2022,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Nanchang,2023,disposable_income,2023 Nanchang statistical communique,https://www.nc.gov.cn/ncszf/sjfb/202502/4e66745eb31e4ca4bd6bbddc560c9567.shtml,,Official Nanchang government page
Nanchang,2023,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Nanchang,2023,gdp_total,City statistical communique,https://www.nc.gov.cn/ncszf/sjfb/202502/4e66745eb31e4ca4bd6bbddc560c9567.shtml,,
Nanchang,2023,high_tech_company_count,江西省科技厅 (interpolation),,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,interpolated from adjacent years with official data
Nanchang,2023,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/204/2023/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Nanchang,2023,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Nanchang,2023,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Nanchang
Nanchang,2023,population,City statistical communique,https://www.nc.gov.cn/ncszf/sjfb/202502/4e66745eb31e4ca4bd6bbddc560c9567.shtml,,
Nanchang,2023,rd_expenditure,Derived from 2024 growth rate 5.21%,https://tjj.jiangxi.gov.cn/jxstjj/col/col38773/content/content_1980084826070781952.html,,Derived: 39.13/1.0521 ≈ 37.19亿元
Nanchang,2023,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Nanchang,2023,tertiary_ratio,City statistical communique,https://www.nc.gov.cn/ncszf/sjfb/202502/4e66745eb31e4ca4bd6bbddc560c9567.shtml,,
Nanchang,2023,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Nanchang,2024,disposable_income,City statistical communique,https://www.nc.gov.cn/ncszf/mjls/201905/6dc73931d792456bb06dbc58121cfa16.shtml,,
Nanchang,2024,entry_salary,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,baseline from 51job graduate survey; entry_salary=monthly_median×12; job_posting_count from Zhaopin keyword search
Nanchang,2024,gdp_total,City statistical communique,https://www.nc.gov.cn/ncszf/mjls/201905/6dc73931d792456bb06dbc58121cfa16.shtml,,
Nanchang,2024,high_tech_company_count,江西省科技厅 (interpolation),,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,interpolated from adjacent years with official data
Nanchang,2024,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/204/2024/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Nanchang,2024,job_posting_count,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,baseline from 51job graduate survey; entry_salary=monthly_median×12; job_posting_count from Zhaopin keyword search
Nanchang,2024,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Nanchang
Nanchang,2024,population,City statistical communique,https://www.nc.gov.cn/ncszf/mjls/201905/6dc73931d792456bb06dbc58121cfa16.shtml,,
Nanchang,2024,rd_expenditure,2024 Jiangxi provincial S&T statistical bulletin,https://tjj.jiangxi.gov.cn/jxstjj/col/col38773/content/content_1980084826070781952.html,,南昌市一般公共预算科学技术支出39.13亿元 from 2024年全省科技经费投入统计公报
Nanchang,2024,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Nanchang,2024,tertiary_ratio,City statistical communique,https://www.nc.gov.cn/ncszf/mjls/201905/6dc73931d792456bb06dbc58121cfa16.shtml,,
Nanchang,2024,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Nanchang,2025,disposable_income,2025 Nanchang statistical communique,http://www.nc.gov.cn/ncszf/tjgb2/202604/b6221a4fa0104604bdc4aacaae0f32ba.shtml,,Official Nanchang government page
Nanchang,2025,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Nanchang,2025,gdp_per_capita,2025 Nanchang statistical communique,https://www.chinamoney.com.cn/dqs/cm-s-notice-query/fileDownLoad.do?contentId=3359222&priority=0&mode=save,,Bond rating report cites 2024-2025 Nanchang statistical communiques
Nanchang,2025,gdp_total,2025 Nanchang statistical communique,https://www.chinamoney.com.cn/dqs/cm-s-notice-query/fileDownLoad.do?contentId=3359222&priority=0&mode=save,,Bond rating report cites 2024-2025 Nanchang statistical communiques
Nanchang,2025,high_tech_company_count,Torch Center trend projection,,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,Torch Center national growth trend projection
Nanchang,2025,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/204/2025/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Nanchang,2025,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Nanchang,2025,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Nanchang
Nanchang,2025,population,2025 Nanchang population fallback,https://www.chinamoney.com.cn/dqs/cm-s-notice-query/fileDownLoad.do?contentId=3359222&priority=0&mode=save,,Derived from cited GDP and per-capita GDP in bond rating report
Nanchang,2025,rd_expenditure,Estimated from 2021-2024 trend (37-46 range),,,估算值; 基于2021-2024年波动区间(37.19-45.85)取中值; 待南昌市2025年统计公报发布后替换
Nanchang,2025,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Nanchang,2025,tertiary_ratio,City statistical communique,http://www.nc.gov.cn/ncszf/tjgb2/202604/b6221a4fa0104604bdc4aacaae0f32ba.shtml,,
Nanchang,2025,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Nanjing,2020,population,Nanjing seventh census communique,http://www.zgjssw.gov.cn/shixianchuanzhen/nanjing/202105/t20210524_7096748.shtml,,Jiangsu news reproduces Nanjing seventh census communique
Nanjing,2021,disposable_income,City statistical communique,https://tjj.nanjing.gov.cn/tjxx/202204/t20220420_3347012.html,,
Nanjing,2021,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Nanjing,2021,gdp_per_capita,City statistical communique,https://tjj.nanjing.gov.cn/tjxx/202204/t20220420_3347012.html,,
Nanjing,2021,gdp_total,City statistical communique,https://tjj.nanjing.gov.cn/tjxx/202204/t20220420_3347012.html,,
Nanjing,2021,high_tech_company_count,江苏省科技厅 (interpolation),https://kxjst.jiangsu.gov.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,interpolated from adjacent years with official data
Nanjing,2021,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/78/2021/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Nanjing,2021,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Nanjing,2021,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Nanjing
Nanjing,2021,population,City statistical communique,https://tjj.nanjing.gov.cn/tjxx/202204/t20220420_3347012.html,,
Nanjing,2021,rd_expenditure,2021 Nanjing communique,https://tjj.nanjing.gov.cn/tjxx/202204/t20220420_3347012.html,,科学技术支出 from Nanjing municipal fiscal budget
Nanjing,2021,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Nanjing,2021,tertiary_value,City statistical communique,https://tjj.nanjing.gov.cn/tjxx/202204/t20220420_3347012.html,,
Nanjing,2021,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Nanjing,2022,disposable_income,City statistical communique,https://tjj.nanjing.gov.cn/njstjj/202303/t20230324_3871053.html,,
Nanjing,2022,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Nanjing,2022,gdp_per_capita,City statistical communique,https://tjj.nanjing.gov.cn/njstjj/202303/t20230324_3871053.html,,
Nanjing,2022,gdp_total,City statistical communique,https://tjj.nanjing.gov.cn/njstjj/202303/t20230324_3871053.html,,
Nanjing,2022,high_tech_company_count,江苏省科技厅 (interpolation),https://kxjst.jiangsu.gov.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,interpolated from adjacent years with official data
Nanjing,2022,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/78/2022/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Nanjing,2022,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Nanjing,2022,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Nanjing
Nanjing,2022,population,City statistical communique,https://tjj.nanjing.gov.cn/njstjj/202303/t20230324_3871053.html,,
Nanjing,2022,rd_expenditure,City statistical communique,https://tjj.nanjing.gov.cn/njstjj/202303/t20230324_3871053.html,,
Nanjing,2022,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Nanjing,2022,tertiary_value,City statistical communique,https://tjj.nanjing.gov.cn/njstjj/202303/t20230324_3871053.html,,
Nanjing,2022,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Nanjing,2023,disposable_income,City statistical communique,https://tjgb.hongheiku.com/djs/46614.html,,third-party mirror; verify against official source
Nanjing,2023,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Nanjing,2023,gdp_per_capita,City statistical communique,https://tjgb.hongheiku.com/djs/46614.html,,third-party mirror; verify against official source
Nanjing,2023,gdp_total,City statistical communique,https://tjgb.hongheiku.com/djs/46614.html,,third-party mirror; verify against official source
Nanjing,2023,high_tech_company_count,江苏省科技厅 (interpolation),https://kxjst.jiangsu.gov.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,interpolated from adjacent years with official data
Nanjing,2023,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/78/2023/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Nanjing,2023,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Nanjing,2023,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Nanjing
Nanjing,2023,population,City statistical communique,https://tjgb.hongheiku.com/djs/46614.html,,third-party mirror; verify against official source
Nanjing,2023,rd_expenditure,2023 Nanjing communique,https://tjgb.hongheiku.com/djs/46614.html,,"Hongheiku mirror of Nanjing communique, 科学技术支出"
Nanjing,2023,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Nanjing,2023,tertiary_value,City statistical communique,https://tjgb.hongheiku.com/djs/46614.html,,third-party mirror; verify against official source
Nanjing,2023,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Nanjing,2024,disposable_income,City statistical communique,https://tjgb.hongheiku.com/djs/57850.html,,third-party mirror; verify against official source
Nanjing,2024,entry_salary,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,baseline from 51job graduate survey; entry_salary=monthly_median×12; job_posting_count from Zhaopin keyword search
Nanjing,2024,gdp_per_capita,City statistical communique,https://tjgb.hongheiku.com/djs/57850.html,,third-party mirror; verify against official source
Nanjing,2024,gdp_total,City statistical communique,https://tjgb.hongheiku.com/djs/57850.html,,third-party mirror; verify against official source
Nanjing,2024,high_tech_company_count,江苏省2024年度高企认定公示,https://kxjst.jiangsu.gov.cn/module/download/downfile.jsp?classid=0&filename=a00d27aab0604368b26a872741f0dd01.pdf,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,
Nanjing,2024,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/78/2024/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Nanjing,2024,job_posting_count,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,baseline from 51job graduate survey; entry_salary=monthly_median×12; job_posting_count from Zhaopin keyword search
Nanjing,2024,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Nanjing
Nanjing,2024,population,City statistical communique,https://tjgb.hongheiku.com/djs/57850.html,,third-party mirror; verify against official source
Nanjing,2024,rd_expenditure,2024 Nanjing communique,https://tjgb.hongheiku.com/djs/57850.html,,"Hongheiku mirror of Nanjing communique, 科学技术支出"
Nanjing,2024,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Nanjing,2024,tertiary_value,City statistical communique,https://tjgb.hongheiku.com/djs/57850.html,,third-party mirror; verify against official source
Nanjing,2024,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Nanjing,2025,disposable_income,2025 Nanjing statistical communique,https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html,,全市居民人均可支配收入78243元
Nanjing,2025,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Nanjing,2025,gdp_per_capita,2025 Nanjing statistical communique,https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html,,全年人均地区生产总值202220元
Nanjing,2025,gdp_total,City statistical communique,https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html,,third-party mirror; verify against official source
Nanjing,2025,high_tech_company_count,Torch Center trend projection,,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,Torch Center national growth trend projection
Nanjing,2025,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/78/2025/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Nanjing,2025,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Nanjing,2025,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Nanjing
Nanjing,2025,population,City statistical communique,https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html,,third-party mirror; verify against official source
Nanjing,2025,rd_expenditure,2025 Nanjing communique,https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html,,"Hongheiku mirror of Nanjing communique, 科学技术支出"
Nanjing,2025,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Nanjing,2025,tertiary_value,City statistical communique,https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html,,third-party mirror; verify against official source
Nanjing,2025,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Qingdao,2020,population,Qingdao seventh census population table,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%9C%8B%E5%9C%B0%E7%B4%9A%E5%B8%82%E4%BA%BA%E5%9D%87%E5%9C%B0%E5%8D%80%E7%94%9F%E7%94%A2%E7%B8%BD%E5%80%BC%E5%88%97%E8%A1%A8,,Public census-derived city population table
Qingdao,2021,disposable_income,2021 Qingdao statistical communique,https://people.stitye.com/p4/sentu/city_pdf_2022/a178-2021.pdf,,PDF mirror of Qingdao Statistics Bureau communique
Qingdao,2021,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Qingdao,2021,gdp_total,2021 Qingdao statistical communique,http://www.qingdao.gov.cn/zwgk/xxgk/tjj/gkml/tjjd/202203/P020220317602429256100.pdf,,Official Qingdao government PDF
Qingdao,2021,high_tech_company_count,青岛市科技局 (interpolation),,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,interpolated from adjacent years with official data
Qingdao,2021,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/247/2021/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Qingdao,2021,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Qingdao,2021,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Qingdao
Qingdao,2021,population,2021 Qingdao statistical communique,http://www.qingdao.gov.cn/zwgk/xxgk/tjj/gkml/tjjd/202203/P020220317602429256100.pdf,,Official Qingdao government PDF
Qingdao,2021,rd_expenditure,2021 Qingdao communique,https://people.stitye.com/p4/sentu/city_pdf_2022/a178-2021.pdf,,科学技术支出 from Qingdao communique PDF mirror
Qingdao,2021,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Qingdao,2021,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
