city,year,metric,value,status,severity,rule_type,detail,source_url,is_official_source,extraction_method,recommended_action
Nanjing,2022,house_price,25194.666666666668,SUSPICIOUS,LOW,source,Nanjing 2022 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/78/2022/),https://fangjia.gotohui.com/years/78/2022/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2022,innovation_index,112.0,SUSPICIOUS,MEDIUM,source,Nanjing 2022 innovation_index: extraction_method=regex_or_ocr,https://tjj.nanjing.gov.cn/njstjj/202303/t20230324_3871053.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2022,population,9491100.0,SUSPICIOUS,MEDIUM,source,Nanjing 2022 population: extraction_method=regex_or_ocr,https://tjj.nanjing.gov.cn/njstjj/202303/t20230324_3871053.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2023,disposable_income,72112.0,SUSPICIOUS,MEDIUM,source,Nanjing 2023 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/46614.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/46614.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2023,gdp_per_capita,183015.0,SUSPICIOUS,LOW,tier,Nanjing(Tier2) gdp_per_capita=183015 > Tier 1 min 161634 (2023),https://tjgb.hongheiku.com/djs/46614.html,False,regex_or_ocr,"review: city tier inversion may reflect real economic pattern, not necessarily a data error"
Nanjing,2023,gdp_per_capita,183015.0,SUSPICIOUS,MEDIUM,source,Nanjing 2023 gdp_per_capita: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/46614.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/46614.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2023,house_price,27933.916666666668,SUSPICIOUS,LOW,source,Nanjing 2023 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/78/2023/),https://fangjia.gotohui.com/years/78/2023/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2023,innovation_index,132.5,SUSPICIOUS,MEDIUM,source,Nanjing 2023 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/46614.html),https://tjgb.hongheiku.com/djs/46614.html,True,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2023,population,9491100.0,SUSPICIOUS,MEDIUM,source,Nanjing 2023 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/46614.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/46614.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2024,disposable_income,75180.0,SUSPICIOUS,MEDIUM,source,Nanjing 2024 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/57850.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/57850.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2024,gdp_per_capita,193483.0,SUSPICIOUS,LOW,tier,Nanjing(Tier2) gdp_per_capita=193483 > Tier 1 min 164171 (2024),https://tjgb.hongheiku.com/djs/57850.html,False,regex_or_ocr,"review: city tier inversion may reflect real economic pattern, not necessarily a data error"
Nanjing,2024,gdp_per_capita,193483.0,SUSPICIOUS,MEDIUM,source,Nanjing 2024 gdp_per_capita: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/57850.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/57850.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2024,house_price,30510.916666666668,SUSPICIOUS,LOW,source,Nanjing 2024 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/78/2024/),https://fangjia.gotohui.com/years/78/2024/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2024,innovation_index,145.3,SUSPICIOUS,MEDIUM,source,Nanjing 2024 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/57850.html),https://tjgb.hongheiku.com/djs/57850.html,True,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2024,population,9577000.0,SUSPICIOUS,MEDIUM,source,Nanjing 2024 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/57850.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/57850.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2025,disposable_income,78243.0,SUSPICIOUS,MEDIUM,source,Nanjing 2025 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html),https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html,False,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2025,gdp_per_capita,202220.0,SUSPICIOUS,LOW,tier,Nanjing(Tier2) gdp_per_capita=202220 > Tier 1 min 168279 (2025),https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html,False,manual_web,"review: city tier inversion may reflect real economic pattern, not necessarily a data error"
Nanjing,2025,gdp_per_capita,202220.0,SUSPICIOUS,MEDIUM,source,Nanjing 2025 gdp_per_capita: third-party mirror/reprint (https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html),https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html,False,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2025,house_price,30559.75,SUSPICIOUS,LOW,source,Nanjing 2025 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/78/2025/),https://fangjia.gotohui.com/years/78/2025/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2025,innovation_index,160.0,SUSPICIOUS,MEDIUM,source,Nanjing 2025 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html),https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html,True,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Nanjing,2025,population,9638500.0,SUSPICIOUS,MEDIUM,source,Nanjing 2025 population: third-party mirror/reprint (https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/xjtjgb/xj2020/73718.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Qingdao,2021,house_price,14565.333333333334,SUSPICIOUS,LOW,source,Qingdao 2021 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/247/2021/),https://fangjia.gotohui.com/years/247/2021/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Qingdao,2022,disposable_income,53735.0,SUSPICIOUS,MEDIUM,source,Qingdao 2022 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/36589.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/36589.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Qingdao,2022,house_price,16133.166666666666,SUSPICIOUS,LOW,source,Qingdao 2022 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/247/2022/),https://fangjia.gotohui.com/years/247/2022/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Qingdao,2023,disposable_income,56961.0,SUSPICIOUS,MEDIUM,source,Qingdao 2023 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/48448.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/48448.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Qingdao,2023,house_price,16184.166666666666,SUSPICIOUS,LOW,source,Qingdao 2023 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/247/2023/),https://fangjia.gotohui.com/years/247/2023/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Qingdao,2023,innovation_index,60.5,SUSPICIOUS,MEDIUM,source,Qingdao 2023 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/48448.html),https://tjgb.hongheiku.com/djs/48448.html,True,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Qingdao,2023,population,10371500.0,SUSPICIOUS,MEDIUM,source,Qingdao 2023 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/48448.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/48448.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Qingdao,2024,disposable_income,59922.0,SUSPICIOUS,MEDIUM,source,Qingdao 2024 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/58586.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/58586.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Qingdao,2024,house_price,17581.833333333332,SUSPICIOUS,LOW,source,Qingdao 2024 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/247/2024/),https://fangjia.gotohui.com/years/247/2024/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Qingdao,2024,innovation_index,64.3,SUSPICIOUS,MEDIUM,source,Qingdao 2024 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/58586.html),https://tjgb.hongheiku.com/djs/58586.html,True,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Qingdao,2024,population,10442500.0,SUSPICIOUS,MEDIUM,source,Qingdao 2024 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/58586.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/58586.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Qingdao,2025,house_price,17491.0,SUSPICIOUS,LOW,source,Qingdao 2025 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/247/2025/),https://fangjia.gotohui.com/years/247/2025/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shanghai,2021,disposable_income,78027.0,SUSPICIOUS,MEDIUM,source,Shanghai 2021 disposable_income: extraction_method=regex_or_ocr,https://tjj.sh.gov.cn/tjgb/20220314/e0dcefec098c47a8b345c996081b5c94.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shanghai,2021,house_price,54467.166666666664,SUSPICIOUS,LOW,source,Shanghai 2021 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3/2021/),https://fangjia.gotohui.com/years/3/2021/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shanghai,2021,population,24894300.0,SUSPICIOUS,MEDIUM,source,Shanghai 2021 population: extraction_method=regex_or_ocr,https://tjj.sh.gov.cn/tjgb/20220314/e0dcefec098c47a8b345c996081b5c94.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shanghai,2022,disposable_income,79610.0,SUSPICIOUS,MEDIUM,source,Shanghai 2022 disposable_income: extraction_method=regex_or_ocr,https://tjj.sh.gov.cn/tjgb/20230317/6bb2cf0811ab41eb8ae397c8f8577e00.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shanghai,2022,house_price,50338.75,SUSPICIOUS,LOW,source,Shanghai 2022 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3/2022/),https://fangjia.gotohui.com/years/3/2022/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shanghai,2022,population,24758900.0,SUSPICIOUS,MEDIUM,source,Shanghai 2022 population: extraction_method=regex_or_ocr,https://tjj.sh.gov.cn/tjgb/20230317/6bb2cf0811ab41eb8ae397c8f8577e00.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shanghai,2023,disposable_income,84834.0,SUSPICIOUS,MEDIUM,source,Shanghai 2023 disposable_income: extraction_method=regex_or_ocr,https://tjj.sh.gov.cn/tjgb/20240321/f66c5b25ce604a1f9af755941d5f454a.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shanghai,2023,house_price,52405.75,SUSPICIOUS,LOW,source,Shanghai 2023 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3/2023/),https://fangjia.gotohui.com/years/3/2023/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shanghai,2023,population,24874500.0,SUSPICIOUS,MEDIUM,source,Shanghai 2023 population: extraction_method=regex_or_ocr,https://tjj.sh.gov.cn/tjgb/20240321/f66c5b25ce604a1f9af755941d5f454a.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shanghai,2024,disposable_income,88366.0,SUSPICIOUS,MEDIUM,source,Shanghai 2024 disposable_income: extraction_method=regex_or_ocr,https://tjj.sh.gov.cn/tjgb/20250324/a7fe18c6d5c24d66bfca89c5bb4cdcfb.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shanghai,2024,house_price,60808.416666666664,SUSPICIOUS,LOW,source,Shanghai 2024 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3/2024/),https://fangjia.gotohui.com/years/3/2024/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shanghai,2024,innovation_index,635.5,SUSPICIOUS,LOW,rd_high,"Shanghai 2024: rd_expenditure=635.5 100M yuan, high but may be broad caliber",https://www.shanghai.gov.cn/nw12338/20250507/1b91aa1dab60430bad974ff87092f75a.html,True,manual_web,"review: high value may be broad caliber, verify communique definition"
Shanghai,2024,population,24802600.000000004,SUSPICIOUS,MEDIUM,source,Shanghai 2024 population: extraction_method=regex_or_ocr,https://tjj.sh.gov.cn/tjgb/20250324/a7fe18c6d5c24d66bfca89c5bb4cdcfb.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shanghai,2025,house_price,60619.0,SUSPICIOUS,LOW,source,Shanghai 2025 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/3/2025/),https://fangjia.gotohui.com/years/3/2025/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shanghai,2025,innovation_index,702.3,SUSPICIOUS,LOW,rd_high,"Shanghai 2025: rd_expenditure=702.3 100M yuan, high but may be broad caliber",https://tjj.sh.gov.cn/tjgb/20260330/e0772941e8e041eaaad2df850b44ef98.html,True,manual_web,"review: high value may be broad caliber, verify communique definition"
Shenyang,2021,disposable_income,50566.0,SUSPICIOUS,LOW,tier,Shenyang(Tier3) disposable_income=50566 > Tier 2 min 33803 (2021),https://tjgb.hongheiku.com/djs/27930.html,False,manual_web,"review: city tier inversion may reflect real economic pattern, not necessarily a data error"
Shenyang,2021,disposable_income,50566.0,SUSPICIOUS,MEDIUM,source,Shenyang 2021 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/27930.html),https://tjgb.hongheiku.com/djs/27930.html,False,manual_web,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2021,gdp_per_capita,79706.0,SUSPICIOUS,MEDIUM,source,Shenyang 2021 gdp_per_capita: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/27930.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/27930.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2021,house_price,11645.083333333334,SUSPICIOUS,LOW,source,Shenyang 2021 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/215/2021/),https://fangjia.gotohui.com/years/215/2021/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2021,innovation_index,23.4,SUSPICIOUS,MEDIUM,source,Shenyang 2021 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/27930.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/27930.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2021,population,9118000.0,SUSPICIOUS,MEDIUM,source,Shenyang 2021 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/27930.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/27930.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2022,disposable_income,45500.0,SUSPICIOUS,LOW,tier,Shenyang(Tier3) disposable_income=45500 > Tier 2 min 35666 (2022),https://tjgb.hongheiku.com/djs/35417.html,False,regex_or_ocr,"review: city tier inversion may reflect real economic pattern, not necessarily a data error"
Shenyang,2022,disposable_income,45500.0,SUSPICIOUS,MEDIUM,source,Shenyang 2022 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/35417.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/35417.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2022,gdp_per_capita,84268.0,SUSPICIOUS,MEDIUM,source,Shenyang 2022 gdp_per_capita: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/35417.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/35417.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2022,house_price,13430.166666666666,SUSPICIOUS,LOW,source,Shenyang 2022 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/215/2022/),https://fangjia.gotohui.com/years/215/2022/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2022,innovation_index,24.9,SUSPICIOUS,MEDIUM,source,Shenyang 2022 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/35417.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/35417.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2022,population,9147000.0,SUSPICIOUS,MEDIUM,source,Shenyang 2022 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/35417.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/35417.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2023,disposable_income,47455.0,SUSPICIOUS,LOW,tier,Shenyang(Tier3) disposable_income=47455 > Tier 2 min 37595 (2023),http://tjj.shenyang.gov.cn/sjfb/tjgb/202404/t20240411_4629092.html,True,regex_or_ocr,"review: city tier inversion may reflect real economic pattern, not necessarily a data error"
Shenyang,2023,disposable_income,47455.0,SUSPICIOUS,MEDIUM,source,Shenyang 2023 disposable_income: extraction_method=regex_or_ocr,http://tjj.shenyang.gov.cn/sjfb/tjgb/202404/t20240411_4629092.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2023,gdp_per_capita,88519.0,SUSPICIOUS,MEDIUM,source,Shenyang 2023 gdp_per_capita: extraction_method=regex_or_ocr,http://tjj.shenyang.gov.cn/sjfb/tjgb/202404/t20240411_4629092.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2023,house_price,13314.416666666666,SUSPICIOUS,LOW,source,Shenyang 2023 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/215/2023/),https://fangjia.gotohui.com/years/215/2023/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2023,innovation_index,34.9,SUSPICIOUS,MEDIUM,source,Shenyang 2023 innovation_index: extraction_method=regex_or_ocr,http://tjj.shenyang.gov.cn/sjfb/tjgb/202404/t20240411_4629092.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2023,population,9204000.0,SUSPICIOUS,MEDIUM,source,Shenyang 2023 population: extraction_method=regex_or_ocr,http://tjj.shenyang.gov.cn/sjfb/tjgb/202404/t20240411_4629092.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2024,disposable_income,49758.0,SUSPICIOUS,LOW,tier,Shenyang(Tier3) disposable_income=49758 > Tier 2 min 39713 (2024),https://tjgb.hongheiku.com/djs/60025.html,False,regex_or_ocr,"review: city tier inversion may reflect real economic pattern, not necessarily a data error"
Shenyang,2024,disposable_income,49758.0,SUSPICIOUS,MEDIUM,source,Shenyang 2024 disposable_income: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/60025.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/60025.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2024,gdp_per_capita,97871.0,SUSPICIOUS,MEDIUM,source,Shenyang 2024 gdp_per_capita: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/60025.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/60025.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2024,house_price,13266.166666666666,SUSPICIOUS,LOW,source,Shenyang 2024 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/215/2024/),https://fangjia.gotohui.com/years/215/2024/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2024,innovation_index,38.7,SUSPICIOUS,MEDIUM,source,Shenyang 2024 innovation_index: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/60025.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/60025.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2024,population,9243000.0,SUSPICIOUS,MEDIUM,source,Shenyang 2024 population: third-party mirror/reprint (https://tjgb.hongheiku.com/djs/60025.html); extraction_method=regex_or_ocr,https://tjgb.hongheiku.com/djs/60025.html,False,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2025,disposable_income,51827.0,SUSPICIOUS,LOW,tier,Shenyang(Tier3) disposable_income=51827 > Tier 2 min 41580 (2025),http://tjj.shenyang.gov.cn/sjfb/tjgb/202605/P020260519396879810015.pdf,True,regex_or_ocr,"review: city tier inversion may reflect real economic pattern, not necessarily a data error"
Shenyang,2025,disposable_income,51827.0,SUSPICIOUS,MEDIUM,source,Shenyang 2025 disposable_income: extraction_method=regex_or_ocr,http://tjj.shenyang.gov.cn/sjfb/tjgb/202605/P020260519396879810015.pdf,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2025,house_price,12306.916666666666,SUSPICIOUS,LOW,source,Shenyang 2025 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/215/2025/),https://fangjia.gotohui.com/years/215/2025/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2025,innovation_index,35.0,SUSPICIOUS,MEDIUM,source,Shenyang 2025 innovation_index: extraction_method=regex_or_ocr,http://tjj.shenyang.gov.cn/sjfb/tjgb/202605/P020260519396879810015.pdf,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenyang,2025,population,9276000.0,SUSPICIOUS,MEDIUM,source,Shenyang 2025 population: extraction_method=regex_or_ocr,http://tjj.shenyang.gov.cn/sjfb/tjgb/202605/P020260519396879810015.pdf,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2021,disposable_income,70847.0,SUSPICIOUS,MEDIUM,source,Shenzhen 2021 disposable_income: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/gkmlpt/content/9/9763/post_9763042.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2021,gdp_per_capita,173663.0,SUSPICIOUS,MEDIUM,source,Shenzhen 2021 gdp_per_capita: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/gkmlpt/content/9/9763/post_9763042.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2021,house_price,60592.2,SUSPICIOUS,LOW,source,Shenzhen 2021 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/49/2021/),https://fangjia.gotohui.com/years/49/2021/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2021,population,17681600.0,SUSPICIOUS,MEDIUM,source,Shenzhen 2021 population: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/gkmlpt/content/9/9763/post_9763042.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2022,disposable_income,72718.0,SUSPICIOUS,MEDIUM,source,Shenzhen 2022 disposable_income: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/gkmlpt/content/10/10577/post_10577661.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2022,gdp_per_capita,183274.0,SUSPICIOUS,MEDIUM,source,Shenzhen 2022 gdp_per_capita: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/gkmlpt/content/10/10577/post_10577661.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2022,house_price,61556.333333333336,SUSPICIOUS,LOW,source,Shenzhen 2022 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/49/2022/),https://fangjia.gotohui.com/years/49/2022/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2022,population,17661800.0,SUSPICIOUS,MEDIUM,source,Shenzhen 2022 population: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/gkmlpt/content/10/10577/post_10577661.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2023,disposable_income,76910.0,SUSPICIOUS,MEDIUM,source,Shenzhen 2023 disposable_income: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/gkmlpt/content/11/11264/post_11264245.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2023,gdp_per_capita,195230.17,SUSPICIOUS,MEDIUM,source,Shenzhen 2023 gdp_per_capita: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/gkmlpt/content/11/11264/post_11264245.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2023,house_price,64521.5,SUSPICIOUS,LOW,source,Shenzhen 2023 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/49/2023/),https://fangjia.gotohui.com/years/49/2023/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2023,population,17661800.0,SUSPICIOUS,MEDIUM,source,Shenzhen 2023 population: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/gkmlpt/content/11/11264/post_11264245.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2024,disposable_income,81123.0,SUSPICIOUS,MEDIUM,source,Shenzhen 2024 disposable_income: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/gkmlpt/content/12/12190/post_12190509.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2024,gdp_per_capita,205714.0,SUSPICIOUS,MEDIUM,source,Shenzhen 2024 gdp_per_capita: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/gkmlpt/content/12/12190/post_12190509.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2024,house_price,59451.0,SUSPICIOUS,LOW,source,Shenzhen 2024 house_price: third-party mirror/reprint (https://fangjia.gotohui.com/years/49/2024/),https://fangjia.gotohui.com/years/49/2024/,False,web_annual_mean,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2024,population,17989500.0,SUSPICIOUS,MEDIUM,source,Shenzhen 2024 population: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/gkmlpt/content/12/12190/post_12190509.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2025,disposable_income,84945.0,SUSPICIOUS,MEDIUM,source,Shenzhen 2025 disposable_income: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/zwgk/zfxxgkml/tjsj/tjgb/content/post_12803919.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
Shenzhen,2025,gdp_per_capita,213763.0,SUSPICIOUS,MEDIUM,source,Shenzhen 2025 gdp_per_capita: extraction_method=regex_or_ocr,http://tjj.sz.gov.cn/zwgk/zfxxgkml/tjsj/tjgb/content/post_12803919.html,True,regex_or_ocr,verify_official: check if source_url is from statistics bureau / government official source
