city,year,house_price,source,source_url,source_file,city_zh
Guangzhou,2020,100.41666666666667,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data),https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,
Guangzhou,2021,100.41666666666667,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data),https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,
Guangzhou,2022,100.04166666666667,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data),https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,
Guangzhou,2023,99.73333333333333,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data),https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,
Guangzhou,2024,99.20833333333333,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data),https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,
Guangzhou,2025,99.60000000000001,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data),https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,
Hangzhou,2020,100.36666666666667,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data),https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,
Hangzhou,2021,100.46666666666665,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data),https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,
Hangzhou,2022,100.51666666666667,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data),https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,
Hangzhou,2023,100.18333333333334,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data),https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,
Hangzhou,2024,99.83333333333333,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data),https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,
Hangzhou,2025,100.175,NBS 70-city new home price index (GitHub mirror: changao1/70-China-cities-housing-index-data),https://raw.githubusercontent.com/changao1/70-China-cities-housing-index-data-by-national-bureau-of-statistics/main/merged_housing_data_eng.csv,/Users/zhanglelong/work/git/urban-economic-opportunity-index-1/data/raw/external/housing_index.csv,
